,price_pred_median
1873,880000.0
1874,880000.0
1875,880000.0
1876,880000.0
1877,880000.0
1878,880000.0
1879,880000.0
1880,880000.0
1881,880000.0
1882,880000.0
1883,880000.0
1884,880000.0
1885,880000.0
1886,880000.0
1887,880000.0
1888,880000.0
1889,880000.0
1890,880000.0
1891,880000.0
1892,880000.0
1893,880000.0
1894,880000.0
1895,880000.0
1896,880000.0
1897,880000.0
1898,880000.0
1899,880000.0
1900,880000.0
1901,880000.0
1902,880000.0
1903,880000.0
1904,880000.0
1905,880000.0
1906,880000.0
1907,880000.0
1908,880000.0
1909,880000.0
1910,880000.0
1911,880000.0
1912,880000.0
1913,880000.0
1914,880000.0
1915,880000.0
1916,880000.0
1917,880000.0
1918,880000.0
1919,880000.0
1920,880000.0
1921,880000.0
1922,880000.0
1923,880000.0
1924,880000.0
1925,880000.0
1926,880000.0
1927,880000.0
1928,880000.0
1929,880000.0
1930,880000.0
1931,880000.0
1932,880000.0
1933,880000.0
1934,880000.0
1935,880000.0
1936,880000.0
1937,880000.0
1938,880000.0
1939,880000.0
1940,880000.0
1941,880000.0
1942,880000.0
1943,880000.0
1944,880000.0
1945,880000.0
1946,880000.0
1947,880000.0
1948,880000.0
1949,880000.0
1950,880000.0
1951,880000.0
1952,880000.0
1953,880000.0
1954,880000.0
1955,880000.0
1956,880000.0
1957,880000.0
1958,880000.0
1959,880000.0
1960,880000.0
1961,880000.0
1962,880000.0
1963,880000.0
1964,880000.0
1965,880000.0
1966,880000.0
1967,880000.0
1968,880000.0
1969,880000.0
1970,880000.0
1971,880000.0
1972,880000.0
1973,880000.0
1974,880000.0
1975,880000.0
1976,880000.0
1977,880000.0
1978,880000.0
1979,880000.0
1980,880000.0
1981,880000.0
1982,880000.0
1983,880000.0
1984,880000.0
1985,880000.0
1986,880000.0
1987,880000.0
1988,880000.0
1989,880000.0
1990,880000.0
1991,880000.0
1992,880000.0
1993,880000.0
1994,880000.0
1995,880000.0
1996,880000.0
1997,880000.0
1998,880000.0
1999,880000.0
2000,880000.0
2001,880000.0
2002,880000.0
2003,880000.0
2004,880000.0
2005,880000.0
2006,880000.0
2007,880000.0
2008,880000.0
2009,880000.0
2010,880000.0
2011,880000.0
2012,880000.0
2013,880000.0
2014,880000.0
2015,880000.0
2016,880000.0
2017,880000.0
2018,880000.0
2019,880000.0
2020,880000.0
2021,880000.0
2022,880000.0
2023,880000.0
2024,880000.0
2025,880000.0
2026,880000.0
2027,880000.0
2028,880000.0
2029,880000.0
2030,880000.0
2031,880000.0
2032,880000.0
2033,880000.0
2034,880000.0
2035,880000.0
2036,880000.0
2037,880000.0
2038,880000.0
2039,880000.0
2040,880000.0
2041,880000.0
2042,880000.0
2043,880000.0
2044,880000.0
2045,880000.0
2046,880000.0
2047,880000.0
2048,880000.0
2049,880000.0
2050,880000.0
2051,880000.0
2052,880000.0
2053,880000.0
2054,880000.0
2055,880000.0
2056,880000.0
2057,880000.0
2058,880000.0
2059,880000.0
2060,880000.0
2061,880000.0
2062,880000.0
2063,880000.0
2064,880000.0
2065,880000.0
2066,880000.0
2067,880000.0
2068,880000.0
2069,880000.0
2070,880000.0
2071,880000.0
2072,880000.0
2073,880000.0
2074,880000.0
2075,880000.0
2076,880000.0
2077,880000.0
2078,880000.0
2079,880000.0
2080,880000.0
2081,880000.0
2082,880000.0
2083,880000.0
2084,880000.0
2085,880000.0
2086,880000.0
2087,880000.0
2088,880000.0
2089,880000.0
2090,880000.0
2091,880000.0
2092,880000.0
2093,880000.0
2094,880000.0
2095,880000.0
2096,880000.0
2097,880000.0
2098,880000.0
2099,880000.0
2100,880000.0
2101,880000.0
2102,880000.0
2103,880000.0
2104,880000.0
2105,880000.0
2106,880000.0
2107,880000.0
2108,880000.0
2109,880000.0
2110,880000.0
2111,880000.0
2112,880000.0
2113,880000.0
2114,880000.0
2115,880000.0
2116,880000.0
2117,880000.0
2118,880000.0
2119,880000.0
2120,880000.0
2121,880000.0
2122,880000.0
2123,880000.0
2124,880000.0
2125,880000.0
2126,880000.0
2127,880000.0
2128,880000.0
2129,880000.0
2130,880000.0
2131,880000.0
2132,880000.0
2133,880000.0
2134,880000.0
2135,880000.0
2136,880000.0
2137,880000.0
2138,880000.0
2139,880000.0
2140,880000.0
2141,880000.0
2142,880000.0
2143,880000.0
2144,880000.0
2145,880000.0
2146,880000.0
2147,880000.0
2148,880000.0
2149,880000.0
2150,880000.0
2151,880000.0
2152,880000.0
2153,880000.0
2154,880000.0
2155,880000.0
2156,880000.0
2157,880000.0
2158,880000.0
2159,880000.0
2160,880000.0
2161,880000.0
2162,880000.0
2163,880000.0
2164,880000.0
2165,880000.0
2166,880000.0
2167,880000.0
2168,880000.0
2169,880000.0
2170,880000.0
2171,880000.0
2172,880000.0
2173,880000.0
2174,880000.0
2175,880000.0
2176,880000.0
2177,880000.0
2178,880000.0
2179,880000.0
2180,880000.0
2181,880000.0
2182,880000.0
2183,880000.0
2184,880000.0
2185,880000.0
2186,880000.0
2187,880000.0
2188,880000.0
2189,880000.0
2190,880000.0
2191,880000.0
2192,880000.0
2193,880000.0
2194,880000.0
2195,880000.0
2196,880000.0
2197,880000.0
2198,880000.0
2199,880000.0
2200,880000.0
2201,880000.0
2202,880000.0
2203,880000.0
2204,880000.0
2205,880000.0
2206,880000.0
2207,880000.0
2208,880000.0
2209,880000.0
2210,880000.0
2211,880000.0
2212,880000.0
2213,880000.0
2214,880000.0
2215,880000.0
2216,880000.0
2217,880000.0
2218,880000.0
2219,880000.0
2220,880000.0
2221,880000.0
2222,880000.0
2223,880000.0
2224,880000.0
2225,880000.0
2226,880000.0
2227,880000.0
2228,880000.0
2229,880000.0
2230,880000.0
2231,880000.0
2232,880000.0
2233,880000.0
2234,880000.0
2235,880000.0
2236,880000.0
2237,880000.0
2238,880000.0
2239,880000.0
2240,880000.0
2241,880000.0
2242,880000.0
2243,880000.0
2244,880000.0
2245,880000.0
2246,880000.0
2247,880000.0
2248,880000.0
2249,880000.0
2250,880000.0
2251,880000.0
2252,880000.0
2253,880000.0
2254,880000.0
2255,880000.0
2256,880000.0
2257,880000.0
2258,880000.0
2259,880000.0
2260,880000.0
2261,880000.0
2262,880000.0
2263,880000.0
2264,880000.0
2265,880000.0
2266,880000.0
2267,880000.0
2268,880000.0
2269,880000.0
2270,880000.0
2271,880000.0
2272,880000.0
2273,880000.0
2274,880000.0
2275,880000.0
2276,880000.0
2277,880000.0
2278,880000.0
2279,880000.0
2280,880000.0
2281,880000.0
2282,880000.0
2283,880000.0
2284,880000.0
2285,880000.0
2286,880000.0
2287,880000.0
2288,880000.0
2289,880000.0
2290,880000.0
2291,880000.0
2292,880000.0
2293,880000.0
2294,880000.0
2295,880000.0
2296,880000.0
2297,880000.0
2298,880000.0
2299,880000.0
2300,880000.0
2301,880000.0
2302,880000.0
2303,880000.0
2304,880000.0
2305,880000.0
2306,880000.0
2307,880000.0
2308,880000.0
2309,880000.0
2310,880000.0
2311,880000.0
2312,880000.0
2313,880000.0
2314,880000.0
2315,880000.0
2316,880000.0
2317,880000.0
2318,880000.0
2319,880000.0
2320,880000.0
2321,880000.0
2322,880000.0
2323,880000.0
2324,880000.0
2325,880000.0
2326,880000.0
2327,880000.0
2328,880000.0
2329,880000.0
2330,880000.0
2331,880000.0
2332,880000.0
2333,880000.0
2334,880000.0
2335,880000.0
2336,880000.0
2337,880000.0
2338,880000.0
2339,880000.0
2340,880000.0
2341,880000.0
2342,880000.0
2343,880000.0
2344,880000.0
2345,880000.0
2346,880000.0
2347,880000.0
2348,880000.0
2349,880000.0
2350,880000.0
2351,880000.0
2352,880000.0
2353,880000.0
2354,880000.0
2355,880000.0
2356,880000.0
2357,880000.0
2358,880000.0
2359,880000.0
2360,880000.0
2361,880000.0
2362,880000.0
2363,880000.0
2364,880000.0
2365,880000.0
2366,880000.0
2367,880000.0
2368,880000.0
2369,880000.0
2370,880000.0
2371,880000.0
2372,880000.0
2373,880000.0
2374,880000.0
2375,880000.0
2376,880000.0
2377,880000.0
2378,880000.0
2379,880000.0
2380,880000.0
2381,880000.0
2382,880000.0
2383,880000.0
2384,880000.0
2385,880000.0
2386,880000.0
2387,880000.0
2388,880000.0
2389,880000.0
2390,880000.0
2391,880000.0
2392,880000.0
2393,880000.0
2394,880000.0
2395,880000.0
2396,880000.0
2397,880000.0
2398,880000.0
2399,880000.0
2400,880000.0
2401,880000.0
2402,880000.0
2403,880000.0
2404,880000.0
2405,880000.0
2406,880000.0
2407,880000.0
2408,880000.0
2409,880000.0
2410,880000.0
2411,880000.0
2412,880000.0
2413,880000.0
2414,880000.0
2415,880000.0
2416,880000.0
2417,880000.0
2418,880000.0
2419,880000.0
2420,880000.0
2421,880000.0
2422,880000.0
2423,880000.0
2424,880000.0
2425,880000.0
2426,880000.0
2427,880000.0
2428,880000.0
2429,880000.0
2430,880000.0
2431,880000.0
2432,880000.0
2433,880000.0
2434,880000.0
2435,880000.0
2436,880000.0
2437,880000.0
2438,880000.0
2439,880000.0
2440,880000.0
2441,880000.0
2442,880000.0
2443,880000.0
2444,880000.0
2445,880000.0
2446,880000.0
2447,880000.0
2448,880000.0
2449,880000.0
2450,880000.0
2451,880000.0
2452,880000.0
2453,880000.0
2454,880000.0
2455,880000.0
2456,880000.0
2457,880000.0
2458,880000.0
2459,880000.0
2460,880000.0
2461,880000.0
2462,880000.0
2463,880000.0
2464,880000.0
2465,880000.0
2466,880000.0
2467,880000.0
2468,880000.0
2469,880000.0
2470,880000.0
2471,880000.0
2472,880000.0
2473,880000.0
2474,880000.0
2475,880000.0
2476,880000.0
2477,880000.0
2478,880000.0
2479,880000.0
2480,880000.0
2481,880000.0
2482,880000.0
2483,880000.0
2484,880000.0
2485,880000.0
2486,880000.0
2487,880000.0
2488,880000.0
2489,880000.0
2490,880000.0
2491,880000.0
2492,880000.0
2493,880000.0
2494,880000.0
2495,880000.0
2496,880000.0
2497,880000.0
2498,880000.0
2499,880000.0
2500,880000.0
2501,880000.0
2502,880000.0
2503,880000.0
2504,880000.0
2505,880000.0
2506,880000.0
2507,880000.0
2508,880000.0
2509,880000.0
2510,880000.0
2511,880000.0
2512,880000.0
2513,880000.0
2514,880000.0
2515,880000.0
2516,880000.0
2517,880000.0
2518,880000.0
2519,880000.0
2520,880000.0
2521,880000.0
2522,880000.0
2523,880000.0
2524,880000.0
2525,880000.0
2526,880000.0
2527,880000.0
2528,880000.0
2529,880000.0
2530,880000.0
2531,880000.0
2532,880000.0
2533,880000.0
2534,880000.0
2535,880000.0
2536,880000.0
2537,880000.0
2538,880000.0
2539,880000.0
2540,880000.0
2541,880000.0
2542,880000.0
2543,880000.0
2544,880000.0
2545,880000.0
2546,880000.0
2547,880000.0
2548,880000.0
2549,880000.0
2550,880000.0
2551,880000.0
2552,880000.0
2553,880000.0
2554,880000.0
2555,880000.0
2556,880000.0
2557,880000.0
2558,880000.0
2559,880000.0
2560,880000.0
2561,880000.0
2562,880000.0
2563,880000.0
2564,880000.0
2565,880000.0
2566,880000.0
2567,880000.0
2568,880000.0
2569,880000.0
2570,880000.0
2571,880000.0
2572,880000.0
2573,880000.0
2574,880000.0
2575,880000.0
2576,880000.0
2577,880000.0
2578,880000.0
2579,880000.0
2580,880000.0
2581,880000.0
2582,880000.0
2583,880000.0
2584,880000.0
2585,880000.0
2586,880000.0
2587,880000.0
2588,880000.0
2589,880000.0
2590,880000.0
2591,880000.0
2592,880000.0
2593,880000.0
2594,880000.0
2595,880000.0
2596,880000.0
2597,880000.0
2598,880000.0
2599,880000.0
2600,880000.0
2601,880000.0
2602,880000.0
2603,880000.0
2604,880000.0
2605,880000.0
2606,880000.0
2607,880000.0
2608,880000.0
2609,880000.0
2610,880000.0
2611,880000.0
2612,880000.0
2613,880000.0
2614,880000.0
2615,880000.0
2616,880000.0
2617,880000.0
2618,880000.0
2619,880000.0
2620,880000.0
2621,880000.0
2622,880000.0
2623,880000.0
2624,880000.0
2625,880000.0
2626,880000.0
2627,880000.0
2628,880000.0
2629,880000.0
2630,880000.0
2631,880000.0
2632,880000.0
2633,880000.0
2634,880000.0
2635,880000.0
2636,880000.0
2637,880000.0
2638,880000.0
2639,880000.0
2640,880000.0
2641,880000.0
2642,880000.0
2643,880000.0
2644,880000.0
2645,880000.0
2646,880000.0
2647,880000.0
2648,880000.0
2649,880000.0
2650,880000.0
2651,880000.0
2652,880000.0
2653,880000.0
2654,880000.0
2655,880000.0
2656,880000.0
2657,880000.0
2658,880000.0
2659,880000.0
2660,880000.0
2661,880000.0
2662,880000.0
2663,880000.0
2664,880000.0
2665,880000.0
2666,880000.0
2667,880000.0
2668,880000.0
2669,880000.0
2670,880000.0
2671,880000.0
2672,880000.0
2673,880000.0
2674,880000.0
2675,880000.0
2676,880000.0
2677,880000.0
2678,880000.0
2679,880000.0
2680,880000.0
2681,880000.0
2682,880000.0
2683,880000.0
2684,880000.0
2685,880000.0
2686,880000.0
2687,880000.0
2688,880000.0
2689,880000.0
2690,880000.0
2691,880000.0
2692,880000.0
2693,880000.0
2694,880000.0
2695,880000.0
2696,880000.0
2697,880000.0
2698,880000.0
2699,880000.0
2700,880000.0
2701,880000.0
2702,880000.0
2703,880000.0
2704,880000.0
2705,880000.0
2706,880000.0
2707,880000.0
2708,880000.0
2709,880000.0
2710,880000.0
2711,880000.0
2712,880000.0
2713,880000.0
2714,880000.0
2715,880000.0
2716,880000.0
2717,880000.0
2718,880000.0
2719,880000.0
2720,880000.0
2721,880000.0
2722,880000.0
2723,880000.0
2724,880000.0
2725,880000.0
2726,880000.0
2727,880000.0
2728,880000.0
2729,880000.0
2730,880000.0
2731,880000.0
2732,880000.0
2733,880000.0
2734,880000.0
2735,880000.0
2736,880000.0
2737,880000.0
2738,880000.0
2739,880000.0
2740,880000.0
2741,880000.0
2742,880000.0
2743,880000.0
2744,880000.0
2745,880000.0
2746,880000.0
2747,880000.0
2748,880000.0
2749,880000.0
2750,880000.0
2751,880000.0
2752,880000.0
2753,880000.0
2754,880000.0
2755,880000.0
2756,880000.0
2757,880000.0
2758,880000.0
2759,880000.0
2760,880000.0
2761,880000.0
2762,880000.0
2763,880000.0
2764,880000.0
2765,880000.0
2766,880000.0
2767,880000.0
2768,880000.0
2769,880000.0
2770,880000.0
2771,880000.0
2772,880000.0
2773,880000.0
2774,880000.0
2775,880000.0
2776,880000.0
2777,880000.0
2778,880000.0
2779,880000.0
2780,880000.0
2781,880000.0
2782,880000.0
2783,880000.0
2784,880000.0
2785,880000.0
2786,880000.0
2787,880000.0
2788,880000.0
2789,880000.0
2790,880000.0
2791,880000.0
2792,880000.0
2793,880000.0
2794,880000.0
2795,880000.0
2796,880000.0
2797,880000.0
2798,880000.0
2799,880000.0
2800,880000.0
2801,880000.0
2802,880000.0
2803,880000.0
2804,880000.0
2805,880000.0
2806,880000.0
2807,880000.0
2808,880000.0
2809,880000.0
2810,880000.0
2811,880000.0
2812,880000.0
2813,880000.0
2814,880000.0
2815,880000.0
2816,880000.0
2817,880000.0
2818,880000.0
2819,880000.0
2820,880000.0
2821,880000.0
2822,880000.0
2823,880000.0
2824,880000.0
2825,880000.0
2826,880000.0
2827,880000.0
2828,880000.0
2829,880000.0
2830,880000.0
2831,880000.0
2832,880000.0
2833,880000.0
2834,880000.0
2835,880000.0
2836,880000.0
2837,880000.0
2838,880000.0
2839,880000.0
2840,880000.0
2841,880000.0
2842,880000.0
2843,880000.0
2844,880000.0
2845,880000.0
2846,880000.0
2847,880000.0
2848,880000.0
2849,880000.0
2850,880000.0
2851,880000.0
2852,880000.0
2853,880000.0
2854,880000.0
2855,880000.0
2856,880000.0
2857,880000.0
2858,880000.0
2859,880000.0
2860,880000.0
2861,880000.0
2862,880000.0
2863,880000.0
2864,880000.0
2865,880000.0
2866,880000.0
2867,880000.0
2868,880000.0
2869,880000.0
2870,880000.0
2871,880000.0
2872,880000.0
2873,880000.0
2874,880000.0
2875,880000.0
2876,880000.0
2877,880000.0
2878,880000.0
2879,880000.0
2880,880000.0
2881,880000.0
2882,880000.0
2883,880000.0
2884,880000.0
2885,880000.0
2886,880000.0
2887,880000.0
2888,880000.0
2889,880000.0
2890,880000.0
2891,880000.0
2892,880000.0
2893,880000.0
2894,880000.0
2895,880000.0
2896,880000.0
2897,880000.0
2898,880000.0
2899,880000.0
2900,880000.0
2901,880000.0
2902,880000.0
2903,880000.0
2904,880000.0
2905,880000.0
2906,880000.0
2907,880000.0
2908,880000.0
2909,880000.0
2910,880000.0
2911,880000.0
2912,880000.0
2913,880000.0
2914,880000.0
2915,880000.0
2916,880000.0
2917,880000.0
2918,880000.0
2919,880000.0
2920,880000.0
2921,880000.0
2922,880000.0
2923,880000.0
2924,880000.0
2925,880000.0
2926,880000.0
2927,880000.0
2928,880000.0
2929,880000.0
2930,880000.0
2931,880000.0
2932,880000.0
2933,880000.0
2934,880000.0
2935,880000.0
2936,880000.0
2937,880000.0
2938,880000.0
2939,880000.0
2940,880000.0
2941,880000.0
2942,880000.0
2943,880000.0
2944,880000.0
2945,880000.0
2946,880000.0
2947,880000.0
2948,880000.0
2949,880000.0
2950,880000.0
2951,880000.0
2952,880000.0
2953,880000.0
2954,880000.0
2955,880000.0
2956,880000.0
2957,880000.0
2958,880000.0
2959,880000.0
2960,880000.0
2961,880000.0
2962,880000.0
2963,880000.0
2964,880000.0
2965,880000.0
2966,880000.0
2967,880000.0
2968,880000.0
2969,880000.0
2970,880000.0
2971,880000.0
2972,880000.0
2973,880000.0
2974,880000.0
2975,880000.0
2976,880000.0
2977,880000.0
2978,880000.0
2979,880000.0
2980,880000.0
2981,880000.0
2982,880000.0
2983,880000.0
2984,880000.0
2985,880000.0
2986,880000.0
2987,880000.0
2988,880000.0
2989,880000.0
2990,880000.0
2991,880000.0
2992,880000.0
2993,880000.0
2994,880000.0
2995,880000.0
2996,880000.0
2997,880000.0
2998,880000.0
2999,880000.0
3000,880000.0
3001,880000.0
3002,880000.0
3003,880000.0
3004,880000.0
3005,880000.0
3006,880000.0
3007,880000.0
3008,880000.0
3009,880000.0
3010,880000.0
3011,880000.0
3012,880000.0
3013,880000.0
3014,880000.0
3015,880000.0
3016,880000.0
3017,880000.0
3018,880000.0
3019,880000.0
3020,880000.0
3021,880000.0
3022,880000.0
3023,880000.0
3024,880000.0
3025,880000.0
3026,880000.0
3027,880000.0
3028,880000.0
3029,880000.0
3030,880000.0
3031,880000.0
3032,880000.0
3033,880000.0
3034,880000.0
3035,880000.0
3036,880000.0
3037,880000.0
3038,880000.0
3039,880000.0
3040,880000.0
3041,880000.0
3042,880000.0
3043,880000.0
3044,880000.0
3045,880000.0
3046,880000.0
3047,880000.0
3048,880000.0
3049,880000.0
3050,880000.0
3051,880000.0
3052,880000.0
3053,880000.0
3054,880000.0
3055,880000.0
3056,880000.0
3057,880000.0
3058,880000.0
3059,880000.0
3060,880000.0
3061,880000.0
3062,880000.0
3063,880000.0
3064,880000.0
3065,880000.0
3066,880000.0
3067,880000.0
3068,880000.0
3069,880000.0
3070,880000.0
3071,880000.0
3072,880000.0
3073,880000.0
3074,880000.0
3075,880000.0
3076,880000.0
3077,880000.0
3078,880000.0
3079,880000.0
3080,880000.0
3081,880000.0
3082,880000.0
3083,880000.0
3084,880000.0
3085,880000.0
3086,880000.0
3087,880000.0
3088,880000.0
3089,880000.0
3090,880000.0
3091,880000.0
3092,880000.0
3093,880000.0
3094,880000.0
3095,880000.0
3096,880000.0
3097,880000.0
3098,880000.0
3099,880000.0
3100,880000.0
3101,880000.0
3102,880000.0
3103,880000.0
3104,880000.0
3105,880000.0
3106,880000.0
3107,880000.0
3108,880000.0
3109,880000.0
3110,880000.0
3111,880000.0
3112,880000.0
3113,880000.0
3114,880000.0
3115,880000.0
3116,880000.0
3117,880000.0
3118,880000.0
3119,880000.0
3120,880000.0
3121,880000.0
3122,880000.0
3123,880000.0
3124,880000.0
3125,880000.0
3126,880000.0
3127,880000.0
3128,880000.0
3129,880000.0
3130,880000.0
3131,880000.0
3132,880000.0
3133,880000.0
3134,880000.0
3135,880000.0
3136,880000.0
3137,880000.0
3138,880000.0
3139,880000.0
3140,880000.0
3141,880000.0
3142,880000.0
3143,880000.0
3144,880000.0
3145,880000.0
3146,880000.0
3147,880000.0
3148,880000.0
3149,880000.0
3150,880000.0
3151,880000.0
3152,880000.0
3153,880000.0
3154,880000.0
3155,880000.0
3156,880000.0
3157,880000.0
3158,880000.0
3159,880000.0
3160,880000.0
3161,880000.0
3162,880000.0
3163,880000.0
3164,880000.0
3165,880000.0
3166,880000.0
3167,880000.0
3168,880000.0
3169,880000.0
3170,880000.0
3171,880000.0
3172,880000.0
3173,880000.0
3174,880000.0
3175,880000.0
3176,880000.0
3177,880000.0
3178,880000.0
3179,880000.0
3180,880000.0
3181,880000.0
3182,880000.0
3183,880000.0
3184,880000.0
3185,880000.0
3186,880000.0
3187,880000.0
3188,880000.0
3189,880000.0
3190,880000.0
3191,880000.0
3192,880000.0
3193,880000.0
3194,880000.0
3195,880000.0
3196,880000.0
3197,880000.0
3198,880000.0
3199,880000.0
3200,880000.0
3201,880000.0
3202,880000.0
3203,880000.0
3204,880000.0
3205,880000.0
3206,880000.0
3207,880000.0
3208,880000.0
3209,880000.0
3210,880000.0
3211,880000.0
3212,880000.0
3213,880000.0
3214,880000.0
3215,880000.0
3216,880000.0
3217,880000.0
3218,880000.0
3219,880000.0
3220,880000.0
3221,880000.0
3222,880000.0
3223,880000.0
3224,880000.0
3225,880000.0
3226,880000.0
3227,880000.0
3228,880000.0
3229,880000.0
3230,880000.0
3231,880000.0
3232,880000.0
3233,880000.0
3234,880000.0
3235,880000.0
3236,880000.0
3237,880000.0
3238,880000.0
3239,880000.0
3240,880000.0
3241,880000.0
3242,880000.0
3243,880000.0
3244,880000.0
3245,880000.0
3246,880000.0
3247,880000.0
3248,880000.0
3249,880000.0
3250,880000.0
3251,880000.0
3252,880000.0
3253,880000.0
3254,880000.0
3255,880000.0
3256,880000.0
3257,880000.0
3258,880000.0
3259,880000.0
3260,880000.0
3261,880000.0
3262,880000.0
3263,880000.0
3264,880000.0
3265,880000.0
3266,880000.0
3267,880000.0
3268,880000.0
3269,880000.0
3270,880000.0
3271,880000.0
3272,880000.0
3273,880000.0
3274,880000.0
3275,880000.0
3276,880000.0
3277,880000.0
3278,880000.0
3279,880000.0
3280,880000.0
3281,880000.0
3282,880000.0
3283,880000.0
3284,880000.0
3285,880000.0
3286,880000.0
3287,880000.0
3288,880000.0
3289,880000.0
3290,880000.0
3291,880000.0
3292,880000.0
3293,880000.0
3294,880000.0
3295,880000.0
3296,880000.0
3297,880000.0
3298,880000.0
3299,880000.0
3300,880000.0
3301,880000.0
3302,880000.0
3303,880000.0
3304,880000.0
3305,880000.0
3306,880000.0
3307,880000.0
3308,880000.0
3309,880000.0
3310,880000.0
3311,880000.0
3312,880000.0
3313,880000.0
3314,880000.0
3315,880000.0
3316,880000.0
3317,880000.0
3318,880000.0
3319,880000.0
3320,880000.0
3321,880000.0
3322,880000.0
3323,880000.0
3324,880000.0
3325,880000.0
3326,880000.0
3327,880000.0
3328,880000.0
3329,880000.0
3330,880000.0
3331,880000.0
3332,880000.0
3333,880000.0
3334,880000.0
3335,880000.0
3336,880000.0
3337,880000.0
3338,880000.0
3339,880000.0
3340,880000.0
3341,880000.0
3342,880000.0
3343,880000.0
3344,880000.0
3345,880000.0
3346,880000.0
3347,880000.0
3348,880000.0
3349,880000.0
3350,880000.0
3351,880000.0
3352,880000.0
3353,880000.0
3354,880000.0
3355,880000.0
3356,880000.0
3357,880000.0
3358,880000.0
3359,880000.0
3360,880000.0
3361,880000.0
3362,880000.0
3363,880000.0
3364,880000.0
3365,880000.0
3366,880000.0
3367,880000.0
3368,880000.0
3369,880000.0
3370,880000.0
3371,880000.0
3372,880000.0
3373,880000.0
3374,880000.0
3375,880000.0
3376,880000.0
3377,880000.0
3378,880000.0
3379,880000.0
3380,880000.0
3381,880000.0
3382,880000.0
3383,880000.0
3384,880000.0
3385,880000.0
3386,880000.0
3387,880000.0
3388,880000.0
3389,880000.0
3390,880000.0
3391,880000.0
3392,880000.0
3393,880000.0
3394,880000.0
3395,880000.0
3396,880000.0
3397,880000.0
3398,880000.0
3399,880000.0
3400,880000.0
3401,880000.0
3402,880000.0
3403,880000.0
3404,880000.0
3405,880000.0
3406,880000.0
3407,880000.0
3408,880000.0
3409,880000.0
3410,880000.0
3411,880000.0
3412,880000.0
3413,880000.0
3414,880000.0
3415,880000.0
3416,880000.0
3417,880000.0
3418,880000.0
3419,880000.0
3420,880000.0
3421,880000.0
3422,880000.0
3423,880000.0
3424,880000.0
3425,880000.0
3426,880000.0
3427,880000.0
3428,880000.0
3429,880000.0
3430,880000.0
3431,880000.0
3432,880000.0
3433,880000.0
3434,880000.0
3435,880000.0
3436,880000.0
3437,880000.0
3438,880000.0
3439,880000.0
3440,880000.0
3441,880000.0
3442,880000.0
3443,880000.0
3444,880000.0
3445,880000.0
3446,880000.0
3447,880000.0
3448,880000.0
3449,880000.0
3450,880000.0
3451,880000.0
3452,880000.0
3453,880000.0
3454,880000.0
3455,880000.0
3456,880000.0
3457,880000.0
3458,880000.0
3459,880000.0
3460,880000.0
3461,880000.0
3462,880000.0
3463,880000.0
3464,880000.0
3465,880000.0
3466,880000.0
3467,880000.0
3468,880000.0
3469,880000.0
3470,880000.0
3471,880000.0
3472,880000.0
3473,880000.0
3474,880000.0
3475,880000.0
3476,880000.0
3477,880000.0
3478,880000.0
3479,880000.0
3480,880000.0
3481,880000.0
3482,880000.0
3483,880000.0
3484,880000.0
3485,880000.0
3486,880000.0
3487,880000.0
3488,880000.0
3489,880000.0
3490,880000.0
3491,880000.0
3492,880000.0
3493,880000.0
3494,880000.0
3495,880000.0
3496,880000.0
3497,880000.0
3498,880000.0
3499,880000.0
3500,880000.0
3501,880000.0
3502,880000.0
3503,880000.0
3504,880000.0
3505,880000.0
3506,880000.0
3507,880000.0
3508,880000.0
3509,880000.0
3510,880000.0
3511,880000.0
3512,880000.0
3513,880000.0
3514,880000.0
3515,880000.0
3516,880000.0
3517,880000.0
3518,880000.0
3519,880000.0
3520,880000.0
3521,880000.0
3522,880000.0
3523,880000.0
3524,880000.0
3525,880000.0
3526,880000.0
3527,880000.0
3528,880000.0
3529,880000.0
3530,880000.0
3531,880000.0
3532,880000.0
3533,880000.0
3534,880000.0
3535,880000.0
3536,880000.0
3537,880000.0
3538,880000.0
3539,880000.0
3540,880000.0
3541,880000.0
3542,880000.0
3543,880000.0
3544,880000.0
3545,880000.0
3546,880000.0
3547,880000.0
3548,880000.0
3549,880000.0
3550,880000.0
3551,880000.0
3552,880000.0
3553,880000.0
3554,880000.0
3555,880000.0
3556,880000.0
3557,880000.0
3558,880000.0
3559,880000.0
3560,880000.0
3561,880000.0
3562,880000.0
3563,880000.0
3564,880000.0
3565,880000.0
3566,880000.0
3567,880000.0
3568,880000.0
3569,880000.0
3570,880000.0
3571,880000.0
3572,880000.0
3573,880000.0
3574,880000.0
3575,880000.0
3576,880000.0
3577,880000.0
3578,880000.0
3579,880000.0
3580,880000.0
3581,880000.0
3582,880000.0
3583,880000.0
3584,880000.0
3585,880000.0
3586,880000.0
3587,880000.0
3588,880000.0
3589,880000.0
3590,880000.0
3591,880000.0
3592,880000.0
3593,880000.0
3594,880000.0
3595,880000.0
3596,880000.0
3597,880000.0
3598,880000.0
3599,880000.0
3600,880000.0
3601,880000.0
3602,880000.0
3603,880000.0
3604,880000.0
3605,880000.0
3606,880000.0
3607,880000.0
3608,880000.0
3609,880000.0
3610,880000.0
3611,880000.0
3612,880000.0
3613,880000.0
3614,880000.0
3615,880000.0
3616,880000.0
3617,880000.0
3618,880000.0
3619,880000.0
3620,880000.0
3621,880000.0
